14,0,35,65,120,7062.8,6697.6,6332.4,5967.2,5602.0,5236.8,4871.6,4506.4,4141.2,3776.0,3410.8,3045.6,2680.4,2315.2,1950.0,1787.4,1624.8,1462.2,1299.6,1137.0,1042.8,948.6,854.4,760.2,666.0,623.8,581.6,539.4,497.2,455.0,424.6,394.2,363.8,333.4,303.0,284.4,265.8,247.2,228.6,210.0,9908.2,9380.4,8852.6,8324.8,7797.0,7269.2,6741.4,6213.6,5685.8,5158.0,4630.2,4102.4,3574.6,3046.8,2519.0,2297.4,2075.8,1854.2,1632.6,1411.0,1292.4,1173.8,1055.2,936.6,818.0,762.0,706.0,650.0,594.0,538.0,503.2,468.4,433.6,398.8,364.0,344.0,324.0,304.0,284.0,264.0
10,0,40,40,70,6531.2,6208.9,5886.6,5564.3,5242.0,4919.7,4597.4,4275.1,3952.8,3630.5,3308.2,2985.9,2663.6,2341.3,2019.0,1884.1,1749.2,1614.3,1479.4,1344.5,1239.2,1133.9,1028.6,923.3,818.0,765.7,713.4,661.1,608.8,556.5,516.9,477.3,437.7,398.1,358.5,341.7,324.9,308.1,291.3,274.5,9135.4,8661.8,8188.2,7714.6,7241.0,6767.4,6293.8,5820.2,5346.6,4873.0,4399.4,3925.8,3452.2,2978.6,2505.0,2301.3,2097.6,1893.9,1690.2,1486.5,1380.7,1274.9,1169.1,1063.3,957.5,896.6,835.7,774.8,713.9,653.0,608.3,563.6,518.9,474.2,429.5,407.7,385.9,364.1,342.3,320.5
10,0,40,40,120,6470.5,6148.0,5825.5,5503.0,5180.5,4858.0,4535.5,4213.0,3890.5,3568.0,3245.5,2923.0,2600.5,2278.0,1955.5,1804.0,1652.5,1501.0,1349.5,1198.0,1115.4,1032.8,950.2,867.6,785.0,720.6,656.2,591.8,527.4,463.0,436.2,409.4,382.6,355.8,329.0,305.5,282.0,258.5,235.0,211.5,9255.8,8766.6,8277.4,7788.2,7299.0,6809.8,6320.6,5831.4,5342.2,4853.0,4363.8,3874.6,3385.4,2896.2,2407.0,2196.1,1985.2,1774.3,1563.4,1352.5,1248.4,1144.3,1040.2,936.1,832.0,781.5,731.0,680.5,630.0,579.5,546.8,514.1,481.4,448.7,416.0,390.5,365.0,339.5,314.0,288.5
10,0,50,50,70,6640.1,6314.2,5988.3,5662.4,5336.5,5010.6,4684.7,4358.8,4032.9,3707.0,3381.1,3055.2,2729.3,2403.4,2077.5,1921.8,1766.1,1610.4,1454.7,1299.0,1202.5,1106.0,1009.5,913.0,816.5,765.5,714.5,663.5,612.5,561.5,522.7,483.9,445.1,406.3,367.5,349.6,331.7,313.8,295.9,278.0,9072.8,8597.6,8122.4,7647.2,7172.0,6696.8,6221.6,5746.4,5271.2,4796.0,4320.8,3845.6,3370.4,2895.2,2420.0,2216.2,2012.4,1808.6,1604.8,1401.0,1303.2,1205.4,1107.6,1009.8,912.0,854.7,797.4,740.1,682.8,625.5,583.8,542.1,500.4,458.7,417.0,398.0,379.0,360.0,341.0,322.0
10,0,50,50,120,5790.6,5501.7,5212.8,4923.9,4635.0,4346.1,4057.2,3768.3,3479.4,3190.5,2901.6,2612.7,2323.8,2034.9,1746.0,1609.7,1473.4,1337.1,1200.8,1064.5,991.8,919.1,846.4,773.7,701.0,657.7,614.4,571.1,527.8,484.5,458.5,432.5,406.5,380.5,354.5,331.5,308.5,285.5,262.5,239.5,8582.5,8128.5,7674.5,7220.5,6766.5,6312.5,5858.5,5404.5,4950.5,4496.5,4042.5,3588.5,3134.5,2680.5,2226.5,2027.8,1829.1,1630.4,1431.7,1233.0,1137.5,1042.0,946.5,851.0,755.5,711.8,668.1,624.4,580.7,537.0,508.9,480.8,452.7,424.6,396.5,373.2,349.9,326.6,303.3,280.0
10,0,60,60,70,6567.1,6241.7,5916.3,5590.9,5265.5,4940.1,4614.7,4289.3,3963.9,3638.5,3313.1,2987.7,2662.3,2336.9,2011.5,1856.8,1702.1,1547.4,1392.7,1238.0,1135.0,1032.0,929.0,826.0,723.0,685.8,648.6,611.4,574.2,537.0,495.7,454.4,413.1,371.8,330.5,309.4,288.3,267.2,246.1,225.0,9065.5,8585.5,8105.5,7625.5,7145.5,6665.5,6185.5,5705.5,5225.5,4745.5,4265.5,3785.5,3305.5,2825.5,2345.5,2143.3,1941.1,1738.9,1536.7,1334.5,1234.3,1134.1,1033.9,933.7,833.5,783.1,732.7,682.3,631.9,581.5,547.5,513.5,479.5,445.5,411.5,391.0,370.5,350.0,329.5,309.0
10,0,60,60,120,5562.4,5282.3,5002.2,4722.1,4442.0,4161.9,3881.8,3601.7,3321.6,3041.5,2761.4,2481.3,2201.2,1921.1,1641.0,1510.8,1380.6,1250.4,1120.2,990.0,918.7,847.4,776.1,704.8,633.5,596.8,560.1,523.4,486.7,450.0,422.8,395.6,368.4,341.2,314.0,296.4,278.8,261.2,243.6,226.0,8330.4,7886.8,7443.2,6999.6,6556.0,6112.4,5668.8,5225.2,4781.6,4338.0,3894.4,3450.8,3007.2,2563.6,2120.0,1927.4,1734.8,1542.2,1349.6,1157.0,1063.0,969.0,875.0,781.0,687.0,645.4,603.8,562.2,520.6,479.0,452.2,425.4,398.6,371.8,345.0,327.5,310.0,292.5,275.0,257.5
14,0,40,40,70,8273.8,7861.6,7449.4,7037.2,6625.0,6212.8,5800.6,5388.4,4976.2,4564.0,4151.8,3739.6,3327.4,2915.2,2503.0,2309.0,2115.0,1921.0,1727.0,1533.0,1405.6,1278.2,1150.8,1023.4,896.0,846.0,796.0,746.0,696.0,646.0,597.2,548.4,499.6,450.8,402.0,376.8,351.6,326.4,301.2,276.0,10350.2,9807.4,9264.6,8721.8,8179.0,7636.2,7093.4,6550.6,6007.8,5465.0,4922.2,4379.4,3836.6,3293.8,2751.0,2522.6,2294.2,2065.8,1837.4,1609.0,1483.2,1357.4,1231.6,1105.8,980.0,921.0,862.0,803.0,744.0,685.0,641.6,598.2,554.8,511.4,468.0,443.6,419.2,394.8,370.4,346.0
14,0,40,40,120,7503.7,7122.9,6742.0,6361.1,5980.3,5599.4,5218.5,4837.7,4456.8,4075.9,3695.1,3314.2,2933.3,2552.4,2171.6,2003.9,1836.2,1668.5,1500.8,1333.1,1232.4,1131.6,1030.8,930.0,829.3,778.7,728.1,677.5,626.9,576.3,539.0,501.6,464.3,427.0,389.6,368.4,347.2,326.0,304.8,283.6,9900.3,9377.3,8854.2,8331.2,7808.1,7285.0,6762.0,6238.9,5715.9,5192.8,4669.8,4146.7,3623.7,3100.6,2577.5,2359.5,2141.4,1923.3,1705.2,1487.2,1365.2,1243.2,1121.2,999.2,877.2,822.9,768.7,714.4,660.1,605.9,567.5,529.2,490.8,452.5,414.1,393.9,373.7,353.5,333.3,313.1
14,0,55,55,70,7833.4,7424.8,7016.2,6607.6,6199.0,5790.4,5381.8,4973.2,4564.6,4156.0,3747.4,3338.8,2930.2,2521.6,2113.0,1946.7,1780.4,1614.1,1447.8,1281.5,1186.0,1090.5,995.0,899.5,804.0,756.8,709.6,662.4,615.2,568.0,530.0,492.0,454.0,416.0,378.0,357.1,336.2,315.3,294.4,273.5,9738.0,9224.0,8710.0,8196.0,7682.0,7168.0,6654.0,6140.0,5626.0,5112.0,4598.0,4084.0,3570.0,3056.0,2542.0,2331.2,2120.4,1909.6,1698.8,1488.0,1373.4,1258.8,1144.2,1029.6,915.0,860.1,805.2,750.3,695.4,640.5,594.4,548.3,502.2,456.1,410.0,388.9,367.8,346.7,325.6,304.5
