钢筋直径：11-350 曲线表
6.0,4327,4573,4810,5070,5333,5607,5868,6139,6417,6718,7012,7328,7597,7863,8124,8389,8628,8869,9103,9315,9533,9729,9906,10071,10213,10339,10430,10508,10566,10594,10603,10596,10574,10524,10444,10345,10220,10073,9927,9763,9590,9386,9189,8953,8723,8480,8223,7964,7680,7399,7116,6802,6506,6208,5947,5678,5424,5171,4918,4671,4428
6.3,4327,4573,4810,5070,5333,5607,5868,6139,6417,6718,7012,7328,7597,7863,8124,8389,8628,8869,9103,9315,9533,9729,9906,10071,10213,10339,10430,10508,10566,10594,10603,10596,10574,10524,10444,10345,10220,10073,9927,9763,9590,9386,9189,8953,8723,8480,8223,7964,7680,7399,7116,6802,6506,6208,5947,5678,5424,5171,4918,4671,4428
7.0,4034,4251,4463,4695,4931,5170,5408,5649,5895,6162,6419,6691,6928,7163,7396,7629,7839,8053,8260,8451,8641,8814,8971,9114,9237,9345,9425,9493,9544,9569,9577,9570,9549,9504,9433,9347,9238,9112,8981,8836,8678,8499,8322,8120,7914,7701,7475,7248,6996,6749,6499,6223,5962,5701,5466,5230,5002,4777,4552,4333,4116
8.0,3626,3803,3981,4175,4372,4564,4769,4970,5173,5392,5598,5810,6003,6197,6392,6581,6751,6926,7098,7259,7410,7552,7680,7795,7890,7974,8039,8094,8136,8157,8163,8157,8136,8099,8040,7971,7884,7786,7678,7558,7422,7276,7127,6970,6798,6627,6442,6259,6050,5851,5646,5422,5208,4998,4801,4609,4416,4231,4044,3863,3682
9.0,3243,3384,3532,3692,3854,4004,4179,4342,4506,4682,4843,5003,5157,5313,5472,5622,5757,5898,6036,6169,6287,6400,6503,6591,6663,6727,6777,6821,6854,6871,6877,6870,6851,6821,6774,6718,6651,6577,6489,6393,6277,6162,6038,5921,5780,5646,5499,5354,5184,5026,4861,4684,4514,4349,4186,4034,3873,3723,3571,3424,3275
9.7,2998,3119,3248,3387,3528,3654,3809,3950,4090,4240,4374,4505,4635,4769,4906,5033,5147,5267,5385,5501,5599,5695,5782,5855,5914,5965,6008,6044,6072,6087,6092,6086,6068,6042,6002,5955,5899,5839,5763,5681,5579,5481,5374,5279,5157,5044,4919,4796,4650,4516,4375,4226,4082,3943,3802,3674,3533,3403,3271,3144,3014
10.0,2899,3013,3135,3266,3399,3516,3663,3796,3927,4067,4191,4312,4433,4558,4687,4805,4912,5024,5134,5243,5334,5423,5504,5572,5626,5673,5713,5746,5772,5786,5791,5785,5768,5744,5706,5662,5610,5555,5484,5407,5311,5219,5119,5032,4917,4812,4695,4580,4443,4318,4186,4047,3913,3784,3651,3532,3399,3276,3152,3032,2909
11.0,2602,2696,2800,2908,3017,3112,3235,3344,3450,3562,3660,3754,3851,3953,4058,4153,4239,4329,4417,4506,4577,4648,4713,4765,4807,4843,4875,4901,4922,4934,4938,4933,4918,4898,4870,4832,4791,4748,4690,4629,4550,4476,4394,4327,4234,4149,4054,3959,3847,3745,3637,3526,3421,3317,3210,3114,3003,2900,2796,2696,2594
12.0,2344,2425,2516,2607,2697,2777,2880,2972,3058,3148,3229,3307,3387,3472,3558,3637,3708,3781,3853,3924,3983,4040,4091,4134,4169,4198,4225,4246,4262,4272,4276,4273,4260,4244,4222,4189,4155,4119,4071,4021,3958,3897,3830,3774,3698,3628,3548,3465,3372,3286,3195,3104,3020,2933,2848,2767,2676,2585,2497,2410,2323
13.0,2119,2191,2271,2349,2424,2496,2581,2660,2731,2806,2874,2943,3011,3083,3155,3222,3283,3343,3403,3460,3510,3557,3599,3634,3665,3690,3714,3731,3745,3753,3756,3754,3744,3731,3714,3684,3654,3622,3583,3541,3491,3440,3386,3335,3273,3212,3143,3069,2990,2914,2836,2759,2691,2616,2547,2478,2401,2319,2242,2165,2090
14.0,1917,1983,2055,2123,2186,2250,2321,2390,2450,2512,2572,2636,2694,2756,2816,2875,2929,2979,3029,3074,3118,3157,3192,3223,3251,3274,3294,3309,3321,3328,3331,3330,3322,3311,3299,3271,3245,3215,3182,3147,3108,3064,3019,2973,2922,2868,2807,2740,2672,2605,2536,2470,2413,2347,2291,2230,2165,2090,2023,1954,1887
14.3,1861,1925,1994,2059,2119,2182,2249,2315,2372,2431,2489,2551,2607,2666,2723,2779,2831,2879,2926,2969,3011,3048,3081,3111,3138,3160,3180,3194,3205,3212,3215,3214,3207,3196,3185,3158,3133,3104,3073,3039,3003,2961,2919,2874,2826,2774,2715,2650,2586,2521,2455,2391,2337,2274,2221,2162,2100,2028,1963,1896,1832
15.0,1733,1792,1855,1914,1968,2026,2085,2145,2196,2248,2301,2359,2409,2462,2513,2563,2610,2653,2695,2732,2770,2802,2832,2859,2884,2904,2922,2935,2945,2951,2954,2953,2947,2938,2929,2905,2882,2855,2828,2797,2767,2729,2693,2651,2609,2562,2509,2450,2393,2333,2273,2215,2167,2110,2064,2010,1954,1888,1829,1767,1709
16.0,1563,1616,1670,1720,1766,1817,1867,1919,1962,2006,2052,2103,2147,2191,2233,2277,2316,2353,2388,2419,2450,2478,2503,2527,2548,2566,2582,2593,2601,2607,2609,2608,2604,2596,2589,2570,2551,2527,2505,2479,2454,2423,2393,2357,2322,2282,2236,2188,2141,2089,2038,1987,1945,1898,1858,1811,1763,1707,1655,1602,1551
17.0,1408,1454,1499,1542,1582,1626,1667,1712,1750,1786,1827,1870,1907,1944,1979,2016,2049,2081,2110,2136,2162,2185,2206,2227,2245,2261,2274,2284,2290,2295,2297,2296,2292,2286,2280,2267,2251,2232,2214,2191,2170,2145,2120,2091,2062,2029,1990,1952,1915,1870,1827,1783,1747,1708,1672,1632,1591,1544,1500,1455,1411
18.0,1267,1307,1344,1381,1415,1452,1487,1526,1558,1589,1624,1660,1691,1722,1752,1782,1809,1838,1861,1883,1904,1925,1943,1960,1975,1989,1999,2008,2013,2018,2020,2018,2015,2010,2005,1997,1984,1969,1954,1935,1916,1896,1876,1853,1829,1802,1770,1742,1713,1675,1639,1601,1569,1538,1506,1471,1437,1399,1361,1324,1287
19.0,1142,1176,1206,1238,1267,1298,1328,1361,1389,1415,1445,1475,1501,1527,1552,1577,1599,1624,1644,1663,1679,1697,1713,1728,1739,1751,1759,1768,1772,1776,1778,1776,1773,1770,1765,1760,1751,1739,1727,1711,1694,1679,1661,1644,1623,1602,1576,1557,1534,1503,1473,1441,1412,1388,1358,1329,1299,1270,1237,1207,1175
19.1,1131,1164,1194,1225,1254,1284,1314,1346,1374,1399,1429,1458,1484,1509,1534,1559,1580,1605,1624,1643,1659,1677,1692,1707,1718,1730,1738,1746,1750,1754,1756,1754,1751,1748,1743,1739,1730,1718,1707,1691,1674,1659,1642,1625,1605,1584,1559,1540,1518,1487,1458,1426,1398,1374,1345,1316,1287,1258,1226,1196,1165
20.0,1032,1061,1086,1113,1138,1164,1190,1218,1242,1264,1290,1314,1337,1358,1380,1402,1419,1441,1457,1474,1487,1503,1516,1529,1538,1549,1555,1563,1566,1570,1572,1569,1567,1565,1560,1558,1551,1542,1533,1519,1504,1492,1477,1463,1446,1429,1408,1394,1377,1351,1326,1299,1274,1254,1228,1203,1178,1154,1126,1101,1074
21.0,937,961,983,1006,1027,1048,1071,1094,1116,1134,1156,1177,1196,1215,1234,1253,1267,1287,1300,1314,1325,1339,1351,1362,1369,1378,1384,1390,1393,1396,1398,1396,1394,1392,1388,1387,1382,1374,1367,1356,1343,1332,1320,1309,1295,1281,1263,1253,1238,1217,1197,1174,1153,1136,1113,1091,1070,1050,1026,1005,982
22.0,854,876,894,914,932,950,970,989,1007,1024,1042,1060,1077,1093,1110,1127,1139,1156,1168,1179,1189,1202,1211,1220,1227,1235,1240,1245,1248,1250,1253,1251,1249,1247,1243,1243,1239,1232,1226,1217,1207,1197,1187,1177,1165,1154,1139,1130,1117,1100,1083,1064,1046,1032,1012,992,975,958,937,919,899
23.0,783,802,818,835,850,866,883,900,915,930,945,960,976,991,1006,1021,1032,1046,1056,1066,1074,1086,1094,1101,1108,1114,1118,1123,1126,1128,1131,1129,1127,1126,1122,1121,1117,1112,1107,1100,1092,1083,1073,1065,1054,1045,1031,1023,1012,998,983,967,953,939,922,905,890,875,856,841,824
24.0,722,739,753,768,780,794,810,823,837,849,863,876,890,904,917,931,941,953,962,969,977,987,994,1001,1006,1012,1016,1020,1023,1024,1027,1025,1024,1023,1019,1017,1014,1010,1005,999,993,984,976,968,959,950,939,929,919,908,895,881,870,857,843,828,815,801,785,771,756
25.0,670,684,698,710,721,733,747,758,770,781,793,804,816,829,841,853,862,873,880,886,894,902,908,914,919,924,927,930,933,934,937,935,934,933,930,927,924,920,916,911,907,898,891,883,875,868,857,847,838,829,816,805,795,784,772,759,748,734,720,707,695
25.3,656,670,683,695,705,717,730,741,752,763,774,785,797,809,821,832,841,851,858,864,871,879,885,890,895,900,903,906,909,910,913,911,910,909,906,903,900,896,892,887,883,874,868,860,852,845,835,825,816,807,795,784,775,764,753,740,729,716,702,690,678
26.0,625,637,649,660,669,680,692,702,712,722,732,742,753,764,775,784,793,801,808,813,819,826,832,836,841,845,848,851,853,854,857,855,854,853,850,847,844,841,837,832,829,820,815,807,800,793,784,774,766,758,746,736,728,718,708,696,686,673,661,650,639
27.0,585,596,607,616,624,634,644,652,661,670,679,687,697,706,715,723,730,737,742,747,752,758,763,766,770,774,776,778,781,782,784,782,781,780,778,775,771,768,765,760,757,749,745,738,731,726,718,708,701,694,683,673,665,657,650,639,629,618,607,597,588
28.0,549,559,568,576,583,593,600,608,616,623,631,638,647,653,661,667,673,678,683,687,691,695,700,703,705,709,710,712,714,715,717,715,714,714,711,708,705,703,699,694,691,684,682,676,669,664,658,649,643,636,625,616,609,602,596,587,577,567,559,550,542
29.0,514,523,531,538,545,553,559,566,574,580,587,593,600,604,611,615,620,624,628,632,635,638,642,644,646,650,650,652,653,654,656,654,653,653,650,648,645,642,639,634,631,625,624,618,612,607,603,595,590,583,573,565,556,552,547,539,529,520,514,506,499
29.9,484,492,499,505,511,519,523,530,537,542,549,554,560,563,568,571,575,579,582,586,588,590,594,596,597,600,600,602,603,604,605,603,602,602,600,598,595,593,590,585,582,576,576,571,565,561,558,550,546,540,530,522,514,511,507,500,490,482,477,470,464
30.0,480,488,495,501,507,515,518,525,532,537,544,549,555,558,563,566,570,574,576,580,582,584,588,590,591,594,594,596,597,598,599,597,596,596,594,592,589,587,584,579,576,570,570,565,559,555,553,545,541,535,525,517,509,506,502,495,485,477,473,466,460
35.3,279,284,287,290,295,296,300,304,307,310,313,316,319,321,322,326,328,331,333,333,335,337,339,340,342,341,343,343,343,344,347,345,344,344,344,342,342,342,341,338,337,335,333,330,328,326,325,322,320,316,313,310,308,305,304,300,298,292,289,286,283
