钢筋直径：10-250 曲线表
5.7,5126,5390,5691,6011,6331,6657,7025,7362,7731,8067,8411,8740,9139,9531,9921,10285,10652,10973,11323,11631,11932,12177,12430,12646,12857,13033,13202,13325,13417,13477,13504,13489,13451,13385,13286,13152,12974,12798,12571,12344,12090,11812,11524,11211,10854,10508,10122,9759,9392,9034,8665,8288,7922,7578,7232,6848,6484,6162,5880,5594,5256
6.0,5022,5278,5568,5876,6184,6498,6851,7173,7527,7851,8183,8500,8880,9255,9628,9977,10327,10635,10968,11263,11549,11784,12025,12231,12431,12599,12759,12876,12963,13020,13046,13032,12996,12932,12837,12710,12540,12371,12155,11937,11694,11429,11153,10854,10514,10183,9815,9467,9115,8771,8417,8058,7708,7377,7044,6675,6325,6017,5743,5466,5143
7.0,4675,4906,5161,5427,5696,5969,6273,6548,6850,7137,7428,7703,8022,8344,8661,8958,9251,9520,9793,10045,10284,10485,10687,10859,11025,11164,11295,11392,11464,11512,11535,11524,11492,11437,11356,11249,11107,10963,10781,10594,10387,10165,9929,9674,9390,9109,8799,8503,8198,7902,7598,7296,6999,6712,6421,6104,5800,5534,5288,5043,4766
8.0,4327,4533,4754,4980,5211,5444,5701,5931,6184,6434,6686,6922,7182,7452,7715,7963,8202,8432,8650,8861,9054,9224,9388,9528,9662,9774,9877,9956,10013,10051,10071,10063,10037,9990,9922,9834,9718,9597,9449,9291,9119,8937,8740,8528,8297,8063,7808,7562,7303,7052,6797,6548,6302,6057,5808,5539,5279,5055,4837,4623,4390
9.0,3975,4158,4346,4536,4731,4927,5139,5328,5537,5752,5967,6165,6372,6594,6809,7011,7200,7394,7563,7736,7889,8028,8159,8270,8374,8462,8541,8602,8646,8676,8693,8687,8665,8625,8570,8500,8408,8308,8190,8060,7919,7775,7613,7440,7258,7068,6863,6662,6446,6238,6027,5828,5627,5422,5211,4987,4769,4583,4391,4206,4014
10.0,3620,3780,3939,4096,4258,4420,4593,4747,4916,5098,5280,5445,5607,5787,5958,6120,6268,6428,6556,6696,6814,6927,7030,7117,7195,7262,7320,7367,7400,7423,7436,7433,7414,7381,7337,7281,7210,7129,7037,6931,6819,6707,6575,6437,6296,6144,5982,5820,5643,5473,5302,5145,4984,4814,4637,4454,4272,4119,3953,3796,3639
10.5,3441,3590,3736,3878,4025,4172,4328,4466,4619,4786,4952,5102,5246,5407,5560,5704,5834,5979,6091,6216,6320,6421,6513,6589,6657,6715,6765,6806,6834,6854,6866,6863,6846,6816,6776,6727,6664,6592,6511,6416,6316,6217,6099,5976,5852,5717,5573,5428,5268,5115,4961,4822,4677,4523,4362,4197,4031,3892,3738,3595,3452
11.0,3260,3398,3532,3661,3794,3927,4067,4192,4330,4483,4635,4771,4900,5044,5181,5309,5424,5555,5653,5765,5857,5948,6030,6097,6157,6207,6250,6286,6310,6327,6338,6335,6320,6292,6256,6213,6157,6093,6021,5936,5847,5759,5653,5544,5435,5314,5186,5056,4911,4774,4635,4512,4381,4241,4094,3945,3794,3667,3525,3395,3265
12.0,2900,3019,3132,3238,3347,3454,3568,3672,3786,3914,4040,4154,4258,4374,4485,4586,4677,4783,4863,4954,5028,5100,5169,5222,5268,5306,5339,5368,5386,5398,5406,5404,5390,5367,5339,5303,5259,5207,5151,5083,5011,4942,4856,4768,4682,4585,4481,4376,4259,4147,4034,3935,3826,3712,3589,3468,3341,3234,3114,3008,2897
13.0,2554,2654,2750,2837,2927,3014,3107,3195,3292,3397,3501,3597,3685,3779,3870,3951,4026,4111,4179,4253,4316,4374,4434,4477,4514,4545,4572,4595,4609,4618,4624,4621,4609,4590,4566,4537,4501,4458,4413,4359,4301,4244,4173,4102,4032,3953,3867,3779,3684,3593,3500,3418,3325,3232,3128,3028,2922,2830,2730,2645,2549
14.0,2233,2318,2400,2472,2546,2616,2693,2769,2852,2939,3025,3106,3183,3260,3337,3402,3465,3533,3596,3657,3711,3759,3812,3849,3880,3906,3929,3949,3961,3967,3971,3968,3958,3941,3922,3897,3867,3831,3793,3750,3702,3654,3595,3537,3477,3412,3338,3264,3187,3112,3035,2965,2883,2806,2719,2636,2546,2466,2383,2316,2230
15.0,1951,2022,2092,2153,2215,2272,2337,2404,2476,2547,2618,2686,2756,2819,2885,2938,2993,3048,3105,3157,3205,3244,3292,3324,3351,3373,3394,3411,3422,3427,3429,3425,3417,3403,3387,3365,3340,3310,3278,3243,3203,3162,3111,3063,3012,2957,2892,2829,2766,2705,2640,2579,2506,2442,2367,2298,2222,2152,2084,2031,1954
15.4,1853,1919,1985,2042,2100,2153,2214,2277,2345,2410,2476,2540,2607,2666,2728,2777,2829,2879,2934,2982,3028,3064,3110,3140,3166,3187,3207,3223,3233,3238,3240,3236,3228,3215,3200,3180,3156,3128,3098,3066,3029,2990,2942,2898,2849,2798,2737,2678,2620,2563,2502,2445,2375,2315,2245,2180,2110,2044,1981,1932,1858
16.0,1720,1780,1840,1892,1945,1993,2049,2107,2168,2225,2284,2343,2405,2458,2515,2558,2606,2650,2701,2744,2786,2818,2860,2888,2912,2931,2950,2964,2973,2978,2980,2976,2969,2957,2944,2926,2904,2880,2852,2824,2791,2755,2711,2672,2627,2581,2526,2473,2421,2371,2315,2263,2198,2144,2080,2021,1959,1899,1843,1799,1730
17.0,1538,1588,1641,1685,1732,1774,1822,1872,1923,1969,2019,2068,2122,2168,2215,2251,2292,2329,2371,2407,2442,2469,2503,2527,2548,2564,2580,2592,2600,2604,2606,2603,2597,2589,2577,2563,2546,2526,2503,2479,2451,2421,2383,2352,2313,2275,2229,2185,2142,2101,2053,2009,1954,1906,1852,1802,1752,1703,1655,1616,1557
18.0,1394,1436,1482,1520,1562,1600,1643,1685,1727,1764,1805,1848,1893,1933,1973,2003,2037,2067,2101,2131,2159,2181,2207,2227,2245,2260,2272,2282,2288,2293,2295,2292,2289,2282,2273,2262,2248,2233,2214,2193,2170,2146,2112,2088,2055,2024,1986,1951,1915,1881,1840,1803,1757,1714,1668,1626,1588,1548,1507,1471,1420
19.0,1274,1310,1350,1383,1422,1457,1495,1530,1564,1593,1629,1665,1703,1737,1770,1795,1824,1850,1875,1899,1922,1940,1959,1975,1990,2003,2013,2020,2025,2030,2033,2030,2028,2024,2016,2008,1998,1986,1970,1953,1934,1914,1884,1866,1838,1812,1783,1754,1724,1697,1662,1631,1593,1555,1516,1479,1451,1419,1384,1349,1307
19.8,1189,1221,1257,1286,1322,1355,1390,1420,1448,1473,1504,1536,1568,1599,1627,1649,1674,1697,1716,1737,1755,1771,1785,1799,1812,1823,1831,1837,1841,1846,1849,1847,1846,1843,1836,1830,1822,1812,1799,1783,1767,1750,1724,1709,1685,1663,1639,1615,1589,1565,1534,1508,1476,1441,1407,1375,1352,1326,1294,1261,1225
20.0,1168,1199,1234,1262,1297,1330,1364,1393,1419,1443,1473,1504,1535,1565,1592,1613,1638,1660,1678,1698,1715,1730,1743,1757,1769,1780,1788,1793,1797,1802,1805,1803,1802,1800,1793,1787,1780,1770,1758,1742,1727,1710,1685,1671,1648,1627,1604,1581,1556,1533,1503,1478,1447,1413,1380,1349,1327,1302,1271,1239,1204
21.0,1066,1093,1123,1147,1178,1207,1238,1261,1283,1303,1328,1355,1380,1406,1428,1446,1466,1485,1499,1515,1529,1542,1551,1563,1573,1582,1588,1592,1595,1600,1602,1601,1601,1598,1593,1589,1583,1575,1565,1552,1539,1526,1505,1493,1474,1457,1438,1420,1399,1379,1354,1333,1308,1279,1252,1225,1208,1187,1159,1131,1102
22.0,970,992,1018,1039,1066,1091,1118,1137,1156,1173,1194,1216,1237,1259,1277,1292,1310,1326,1336,1350,1362,1373,1380,1390,1398,1406,1410,1414,1417,1420,1423,1422,1421,1419,1415,1411,1406,1400,1391,1381,1370,1359,1342,1331,1316,1301,1286,1271,1254,1236,1215,1198,1177,1153,1131,1109,1094,1076,1050,1026,1002
23.0,880,899,922,939,962,983,1007,1022,1039,1053,1071,1090,1107,1126,1141,1154,1169,1182,1192,1203,1214,1223,1230,1238,1244,1251,1255,1259,1260,1263,1265,1265,1264,1261,1258,1255,1250,1244,1237,1228,1220,1210,1197,1186,1174,1162,1149,1136,1122,1106,1089,1074,1057,1037,1020,1001,987,971,947,928,908
24.0,798,814,834,848,868,885,906,918,934,947,962,978,992,1009,1021,1032,1045,1056,1065,1075,1084,1092,1099,1106,1111,1117,1120,1124,1125,1127,1129,1129,1127,1124,1122,1119,1113,1108,1103,1096,1089,1079,1071,1060,1050,1040,1028,1016,1006,991,976,963,949,934,920,905,890,875,854,839,822
24.6,754,769,787,800,818,833,852,863,878,890,904,918,931,946,957,967,979,989,998,1007,1016,1023,1030,1037,1041,1046,1049,1053,1054,1056,1057,1057,1055,1052,1050,1047,1042,1037,1032,1026,1020,1011,1004,993,984,975,964,953,944,930,917,905,892,879,867,853,839,824,804,792,776
25.0,726,740,757,769,786,800,818,828,843,854,867,881,893,907,917,927,938,947,956,965,973,980,987,994,997,1002,1005,1009,1010,1011,1012,1012,1010,1007,1005,1002,998,993,988,983,977,968,962,951,943,935,924,914,905,892,880,869,856,844,834,821,807,792,773,762,747
26.0,663,676,691,702,716,727,743,752,765,776,787,798,809,821,830,838,848,856,864,872,880,885,892,898,901,905,907,911,912,913,915,914,912,909,908,905,900,896,892,888,883,875,871,861,854,847,837,827,821,809,799,789,778,769,760,749,736,722,705,697,683
27.0,608,620,633,643,656,665,679,687,698,708,718,729,737,748,756,763,771,778,786,793,800,805,811,816,819,822,824,828,829,830,832,831,829,826,825,822,818,814,811,808,803,797,793,784,778,772,764,755,750,739,731,722,713,705,697,688,676,663,649,641,629
28.0,559,570,582,591,603,611,623,630,640,649,659,668,675,684,692,697,704,711,718,725,731,735,741,745,748,751,752,755,757,758,760,759,757,755,754,751,748,744,742,739,735,730,726,719,713,708,701,692,689,679,672,665,656,649,643,635,624,613,600,593,583
29.0,515,524,535,544,555,562,572,579,588,596,605,613,619,627,634,639,645,651,657,664,670,673,677,680,685,686,687,690,692,693,696,695,692,691,690,688,685,682,680,678,674,670,666,661,656,652,645,637,634,626,620,614,606,600,594,588,577,568,558,550,541
30.0,472,481,491,500,509,516,525,532,538,546,554,563,567,574,581,585,589,595,601,608,612,615,618,620,625,626,626,629,631,632,636,634,632,632,631,629,627,624,623,621,618,614,610,607,602,599,593,586,583,577,572,567,560,554,548,543,534,526,518,510,502
30.2,464,473,483,492,501,507,516,523,529,537,545,553,557,564,571,575,579,584,590,597,601,604,607,609,614,615,615,618,620,621,625,623,621,621,620,618,616,613,612,610,607,604,600,597,592,589,583,576,574,568,563,558,551,545,539,535,526,518,511,503,495
